EZABPQM;Tranche_Debut;Tranche_Fin;Mnémo;Territoire;Date_Attribution
0744054;0744054000;0744054999;CEHI;Métropole;24/07/2024
0744055;0744055000;0744055999;CEHI;Métropole;24/07/2024
0744056;0744056000;0744056999;CEHI;Métropole;24/07/2024
0744057;0744057000;0744057999;CEHI;Métropole;24/07/2024
0744058;0744058000;0744058999;AIRC;Métropole;13/02/2026
0744059;0744059000;0744059999;AIRC;Métropole;13/02/2026
074406;0744060000;0744069999;PLUG;Métropole;19/06/2024
074407;0744070000;0744079999;FETY;Métropole;27/11/2024
074408;0744080000;0744089999;BOUY;Métropole;28/04/2026
074409;0744090000;0744099999;AIRC;Métropole;19/04/2022
07441;0744100000;0744199999;LYCA;Métropole;07/04/2022
07442;0744200000;0744299999;LYCA;Métropole;07/04/2022
074430;0744300000;0744309999;ONOF;Métropole;01/04/2022
074431;0744310000;0744319999;ONOF;Métropole;01/04/2022
074432;0744320000;0744329999;ONOF;Métropole;28/02/2025
074433;0744330000;0744339999;ONOF;Métropole;28/02/2025
074434;0744340000;0744349999;ONOF;Métropole;28/02/2025
074435;0744350000;0744359999;ONOF;Métropole;28/02/2025
074436;0744360000;0744369999;ONOF;Métropole;28/02/2025
074437;0744370000;0744379999;GGSF;Métropole;05/08/2026
074438;0744380000;0744389999;GGSF;Métropole;05/08/2026
074439;0744390000;0744399999;GGSF;Métropole;05/08/2026
074440;0744400000;0744409999;PRIX;Métropole;31/03/2022
074441;0744410000;0744419999;PRIX;Métropole;31/03/2022
074442;0744420000;0744429999;PRIX;Métropole;31/03/2022
074443;0744430000;0744439999;PRIX;Métropole;31/03/2022
074444;0744440000;0744449999;PRIX;Métropole;31/03/2022
074447;0744470000;0744479999;PRIX;Métropole;31/03/2022
07445;0744500000;0744599999;LPTL;Métropole;20/01/2025
07446;0744600000;0744699999;LPTL;Métropole;20/01/2025
07447;0744700000;0744799999;FRMO;Métropole;11/03/2021
07448;0744800000;0744899999;FRMO;Métropole;11/03/2021
07449;0744900000;0744999999;FRMO;Métropole;11/03/2021
07450;0745000000;0745099999;FRMO;Métropole;26/11/2020
07451;0745100000;0745199999;FRMO;Métropole;26/11/2020
07452;0745200000;0745299999;FRMO;Métropole;26/11/2020
07453;0745300000;0745399999;LEFR;Métropole;27/02/2023
07454;0745400000;0745499999;LEFR;Métropole;27/02/2023
07455;0745500000;0745599999;LEFR;Métropole;27/02/2023
07456;0745600000;0745699999;LEFR;Métropole;27/02/2023
07457;0745700000;0745799999;LEFR;Métropole;27/02/2023
0745800;0745800000;0745800999;PHON;Métropole;20/09/2023
0745801;0745801000;0745801999;PHON;Métropole;20/09/2023
0745802;0745802000;0745802999;GNTL;Métropole;20/09/2023
0745804;0745804000;0745804999;MBLF;Métropole;03/02/2026
0745805;0745805000;0745805999;MBLF;Métropole;03/02/2026
0745806;0745806000;0745806999;MBLF;Métropole;03/02/2026
0745807;0745807000;0745807999;MBLF;Métropole;03/02/2026
0745808;0745808000;0745808999;MBLF;Métropole;03/02/2026
0745809;0745809000;0745809999;MBLF;Métropole;03/02/2026
074581;0745810000;0745819999;AFON;Métropole;02/10/2024
074582;0745820000;0745829999;AFON;Métropole;02/10/2024
074583;0745830000;0745839999;AFON;Métropole;02/10/2024
074584;0745840000;0745849999;AFON;Métropole;02/10/2024
074585;0745850000;0745859999;AFON;Métropole;02/10/2024
074586;0745860000;0745869999;RMII;Métropole;03/10/2024
074587;0745870000;0745879999;AKEO;Métropole;01/02/2022
074588;0745880000;0745889999;BJTP;Métropole;04/03/2022
074589;0745890000;0745899999;BJTP;Métropole;04/03/2022
07459;0745900000;0745999999;LYCA;Métropole;21/03/2022
07460;0746000000;0746099999;LPTL;Métropole;29/01/2025
07461;0746100000;0746199999;LPTL;Métropole;29/01/2025
07462;0746200000;0746299999;LPTL;Métropole;29/01/2025
07463;0746300000;0746399999;LYCA;Métropole;17/02/2025
07464;0746400000;0746499999;LYCA;Métropole;17/02/2025
07465;0746500000;0746599999;LYCA;Métropole;17/02/2025
07466;0746600000;0746699999;SFR0;Métropole;18/12/2025
07467;0746700000;0746799999;SFR0;Métropole;18/12/2025
07481;0748100000;0748199999;CORI;Métropole;09/04/2021
07482;0748200000;0748299999;SMAA;Métropole;05/06/2023
07483;0748300000;0748399999;SMAA;Métropole;05/06/2023
07484;0748400000;0748499999;SMAA;Métropole;05/06/2023
07485;0748500000;0748599999;SMAA;Métropole;05/06/2023
07486;0748600000;0748699999;SMAA;Métropole;05/06/2023
074870;0748700000;0748709999;BOUY;Métropole;01/10/2024
0748710;0748710000;0748710999;LEGO;Métropole;04/07/2022
074872;0748720000;0748729999;SVCM;Métropole;31/05/2021
0748730;0748730000;0748730999;ALPL;Métropole;19/10/2022
0748731;0748731000;0748731999;ALPL;Métropole;19/10/2022
0748732;0748732000;0748732999;ALPL;Métropole;19/10/2022
0748733;0748733000;0748733999;ALPL;Métropole;19/10/2022
0748734;0748734000;0748734999;ALPL;Métropole;19/10/2022
0748735;0748735000;0748735999;ALPL;Métropole;19/10/2022
0748736;0748736000;0748736999;ALPL;Métropole;19/10/2022
0748737;0748737000;0748737999;ALPL;Métropole;19/10/2022
0748738;0748738000;0748738999;ALPL;Métropole;19/10/2022
0748739;0748739000;0748739999;ALPL;Métropole;19/10/2022
074874;0748740000;0748749999;BOUY;Métropole;01/10/2024
0748760;0748760000;0748760999;MWSP;Métropole;18/09/2021
074877;0748770000;0748779999;AKEO;Métropole;17/06/2021
074878;0748780000;0748789999;GRAG;Métropole;04/12/2025
074879;0748790000;0748799999;RMII;Métropole;17/02/2023
0748800;0748800000;0748800999;RMII;Métropole;18/12/2025
0748801;0748801000;0748801999;RMII;Métropole;18/12/2025
0748802;0748802000;0748802999;RMII;Métropole;18/12/2025
0748803;0748803000;0748803999;TRIN;Métropole;09/02/2026
0748804;0748804000;0748804999;CRHH;Métropole;22/05/2026
0748805;0748805000;0748805999;REVT;Métropole;02/10/2025
0748806;0748806000;0748806999;W3TE;Métropole;13/10/2025
0748807;0748807000;0748807999;CRHH;Métropole;22/05/2026
0748808;0748808000;0748808999;THEC;Métropole;29/08/2025
0748809;0748809000;0748809999;CRHH;Métropole;22/05/2026
074881;0748810000;0748819999;LYEA;Métropole;01/03/2021
0748820;0748820000;0748820999;ADSL;Métropole;12/02/2021
0748821;0748821000;0748821999;ADSL;Métropole;12/02/2021
0748822;0748822000;0748822999;ADSL;Métropole;12/02/2021
0748823;0748823000;0748823999;ADSL;Métropole;12/02/2021
0748824;0748824000;0748824999;ADSL;Métropole;12/02/2021
0748825;0748825000;0748825999;ADSL;Métropole;12/02/2021
0748826;0748826000;0748826999;ADSL;Métropole;12/02/2021
0748827;0748827000;0748827999;ADSL;Métropole;12/02/2021
0748828;0748828000;0748828999;ADSL;Métropole;12/02/2021
074883;0748830000;0748839999;RMII;Métropole;16/03/2021
074884;0748840000;0748849999;VASO;Métropole;25/02/2021
074885;0748850000;0748859999;PJT3;Métropole;31/05/2023
074886;0748860000;0748869999;TIMS;Métropole;22/06/2023
074887;0748870000;0748879999;INIT;Métropole;28/04/2021
074888;0748880000;0748889999;SVCM;Métropole;01/07/2021
074889;0748890000;0748899999;SYNE;Métropole;12/01/2026
074890;0748900000;0748909999;BOUY;Métropole;05/01/2026
074891;0748910000;0748919999;BOUY;Métropole;05/01/2026
074892;0748920000;0748929999;AIRM;Métropole;16/09/2021
0748930;0748930000;0748930999;OPEN;Métropole;20/01/2022
0748931;0748931000;0748931999;OPEN;Métropole;20/01/2022
0748932;0748932000;0748932999;OPEN;Métropole;20/01/2022
0748933;0748933000;0748933999;OPEN;Métropole;20/01/2022
0748934;0748934000;0748934999;OPEN;Métropole;20/01/2022
0748935;0748935000;0748935999;OPEN;Métropole;20/01/2022
0748936;0748936000;0748936999;BFRB;Métropole;13/05/2025
0748937;0748937000;0748937999;BFRB;Métropole;13/05/2025
0748938;0748938000;0748938999;BFRB;Métropole;13/05/2025
0748939;0748939000;0748939999;BFRB;Métropole;13/05/2025
074894;0748940000;0748949999;SVCM;Métropole;20/02/2023
074895;0748950000;0748959999;BOUY;Métropole;01/10/2024
074896;0748960000;0748969999;BOUY;Métropole;01/10/2024
074897;0748970000;0748979999;BOUY;Métropole;01/10/2024
074898;0748980000;0748989999;BOUY;Métropole;01/10/2024
074899;0748990000;0748999999;BOUY;Métropole;01/10/2024
0749;0749000000;0749999999;FRMO;Métropole;18/04/2019
07500;0750000000;0750099999;BOUY;Métropole;01/10/2024
07501;0750100000;0750199999;SFR0;Métropole;06/05/2014
07502;0750200000;0750299999;SFR0;Métropole;22/09/2016
07503;0750300000;0750399999;SFR0;Métropole;22/09/2016
07504;0750400000;0750499999;SFR0;Métropole;22/09/2016
075050;0750500000;0750509999;BOUY;Métropole;01/10/2024
075051;0750510000;0750519999;BOUY;Métropole;01/10/2024
075052;0750520000;0750529999;BOUY;Métropole;01/10/2024
075053;0750530000;0750539999;BOUY;Métropole;01/10/2024
075054;0750540000;0750549999;SEWA;Métropole;08/04/2019
075055;0750550000;0750559999;SEWA;Métropole;08/04/2019
075056;0750560000;0750569999;SEWA;Métropole;08/04/2019
075057;0750570000;0750579999;BOUY;Métropole;01/10/2024
075058;0750580000;0750589999;BOUY;Métropole;01/10/2024
075059;0750590000;0750599999;SEWA;Métropole;26/04/2018
075060;0750600000;0750609999;BOUY;Métropole;01/10/2024
075061;0750610000;0750619999;FRTE;Métropole;01/01/2017
075062;0750620000;0750629999;FRTE;Métropole;01/01/2017
075063;0750630000;0750639999;FRTE;Métropole;01/01/2017
075064;0750640000;0750649999;FRTE;Métropole;01/01/2017
075065;0750650000;0750659999;FRTE;Métropole;01/01/2017
075066;0750660000;0750669999;FRTE;Métropole;01/01/2017
075067;0750670000;0750679999;FRTE;Métropole;01/01/2017
075068;0750680000;0750689999;FRTE;Métropole;01/01/2017
075069;0750690000;0750699999;FRTE;Métropole;01/01/2017
075070;0750700000;0750709999;BOUY;Métropole;01/10/2024
075071;0750710000;0750719999;GNTL;Métropole;14/10/2014
075072;0750720000;0750729999;GNTL;Métropole;14/10/2014
075073;0750730000;0750739999;ALPL;Métropole;29/01/2013
075074;0750740000;0750749999;ALPL;Métropole;29/01/2013
075075;0750750000;0750759999;ALPL;Métropole;29/01/2013
075076;0750760000;0750769999;GLOB;Métropole;07/12/2017
075077;0750770000;0750779999;GLOB;Métropole;07/12/2017
075078;0750780000;0750789999;BOUY;Métropole;31/07/2024
075079;0750790000;0750799999;BOUY;Métropole;31/07/2024
07508;0750800000;0750899999;SFR0;Métropole;22/09/2016
07509;0750900000;0750999999;SFR0;Métropole;22/09/2016
07510;0751000000;0751099999;LYCA;Métropole;17/03/2011
07511;0751100000;0751199999;LYCA;Métropole;17/03/2011
07512;0751200000;0751299999;LYCA;Métropole;17/03/2011
07513;0751300000;0751399999;LYCA;Métropole;26/04/2011
07514;0751400000;0751499999;LYCA;Métropole;26/04/2011
07515;0751500000;0751599999;LYCA;Métropole;26/04/2011
07516;0751600000;0751699999;SFR0;Métropole;22/09/2016
075170;0751700000;0751709999;SFR0;Métropole;26/01/2026
075171;0751710000;0751719999;SFR0;Métropole;26/01/2026
075172;0751720000;0751729999;SFR0;Métropole;26/01/2026
075173;0751730000;0751739999;SFR0;Métropole;26/01/2026
075174;0751740000;0751749999;SFR0;Métropole;26/01/2026
075175;0751750000;0751759999;SFR0;Métropole;26/01/2026
075176;0751760000;0751769999;SFR0;Métropole;26/01/2026
07518;0751800000;0751899999;LEFR;Métropole;18/06/2013
07519;0751900000;0751999999;LEFR;Métropole;18/06/2013
075200;0752000000;0752009999;CEHI;Métropole;09/04/2021
075201;0752010000;0752019999;CEHI;Métropole;09/04/2021
075202;0752020000;0752029999;PRIX;Métropole;19/03/2013
075203;0752030000;0752039999;PRIX;Métropole;19/03/2013
075204;0752040000;0752049999;PRIX;Métropole;19/03/2013
075205;0752050000;0752059999;PRIX;Métropole;19/03/2013
075206;0752060000;0752069999;PRIX;Métropole;19/03/2013
075207;0752070000;0752079999;PRIX;Métropole;15/03/2018
075208;0752080000;0752089999;PRIX;Métropole;15/03/2018
075209;0752090000;0752099999;PRIX;Métropole;15/03/2018
07521;0752100000;0752199999;LEFR;Métropole;20/03/2012
07522;0752200000;0752299999;LEFR;Métropole;20/03/2012
07523;0752300000;0752399999;LEFR;Métropole;20/03/2012
07524;0752400000;0752499999;LEFR;Métropole;20/03/2012
07525;0752500000;0752599999;LEFR;Métropole;20/03/2012
07526;0752600000;0752699999;SFR0;Métropole;01/01/2015
07527;0752700000;0752799999;LEFR;Métropole;20/11/2012
07528;0752800000;0752899999;LEFR;Métropole;20/11/2012
07529;0752900000;0752999999;LEFR;Métropole;20/11/2012
0753;0753000000;0753999999;LYCA;Métropole;17/01/2012
07540;0754000000;0754099999;LEFR;Métropole;20/11/2012
07541;0754100000;0754199999;LEFR;Métropole;20/11/2012
07542;0754200000;0754299999;LEFR;Métropole;18/06/2013
075430;0754300000;0754309999;TDF;Métropole;30/07/2013
075431;0754310000;0754319999;LEGO;Métropole;29/07/2014
075432;0754320000;0754329999;BOUY;Métropole;01/10/2024
075433;0754330000;0754339999;PRIX;Métropole;15/03/2018
075434;0754340000;0754349999;PRIX;Métropole;15/03/2018
075435;0754350000;0754359999;PRIX;Métropole;15/03/2018
075436;0754360000;0754369999;PRIX;Métropole;15/03/2018
075437;0754370000;0754379999;PRIX;Métropole;15/03/2018
075438;0754380000;0754389999;PRIX;Métropole;15/03/2018
075439;0754390000;0754399999;PRIX;Métropole;15/03/2018
07544;0754400000;0754499999;LEFR;Métropole;18/06/2013
07545;0754500000;0754599999;LEFR;Métropole;18/06/2013
075460;0754600000;0754609999;ACMO;Métropole;01/09/2026
075461;0754610000;0754619999;ACMO;Métropole;01/09/2026
075462;0754620000;0754629999;ACMO;Métropole;01/09/2026
075463;0754630000;0754639999;ACMO;Métropole;01/09/2026
075470;0754700000;0754709999;SFR0;Métropole;30/12/2022
075471;0754710000;0754719999;SFR0;Métropole;30/12/2022
075472;0754720000;0754729999;AFON;Métropole;15/09/2025
075473;0754730000;0754739999;AFON;Métropole;15/09/2025
075474;0754740000;0754749999;AFON;Métropole;15/09/2025
075475;0754750000;0754759999;AFON;Métropole;15/09/2025
075476;0754760000;0754769999;AFON;Métropole;15/09/2025
07548;0754800000;0754899999;SFR0;Métropole;26/01/2026
075490;0754900000;0754909999;ONOF;Métropole;20/05/2026
075491;0754910000;0754919999;ONOF;Métropole;20/05/2026
075492;0754920000;0754929999;ONOF;Métropole;20/05/2026
075493;0754930000;0754939999;ONOF;Métropole;20/05/2026
075494;0754940000;0754949999;ONOF;Métropole;20/05/2026
075495;0754950000;0754959999;ONOF;Métropole;07/07/2026
075496;0754960000;0754969999;ONOF;Métropole;07/07/2026
075497;0754970000;0754979999;ONOF;Métropole;07/07/2026
075498;0754980000;0754989999;ONOF;Métropole;07/07/2026
07550;0755000000;0755099999;LEFR;Métropole;28/01/2014
07551;0755100000;0755199999;LEFR;Métropole;28/01/2014
07552;0755200000;0755299999;LEFR;Métropole;28/01/2014
07553;0755300000;0755399999;LEFR;Métropole;28/01/2014
07554;0755400000;0755499999;LEFR;Métropole;28/01/2014
0755500;0755500000;0755500999;LEGO;Métropole;11/05/2010
0755501;0755501000;0755501999;LEGO;Métropole;11/05/2010
0755502;0755502000;0755502999;BJTP;Métropole;15/11/2023
0755503;0755503000;0755503999;LEGO;Métropole;11/05/2010
0755504;0755504000;0755504999;LEGO;Métropole;11/05/2010
0755505;0755505000;0755505999;BJTP;Métropole;20/12/2023
0755506;0755506000;0755506999;BJTP;Métropole;20/12/2023
0755507;0755507000;0755507999;LEGO;Métropole;11/05/2010
0755508;0755508000;0755508999;LEGO;Métropole;11/05/2010
0755509;0755509000;0755509999;LEGO;Métropole;11/05/2010
0755510;0755510000;0755510999;BJTP;Métropole;20/12/2023
0755511;0755511000;0755511999;LEGO;Métropole;11/05/2010
0755512;0755512000;0755512999;LEGO;Métropole;11/05/2010
0755514;0755514000;0755514999;LEGO;Métropole;11/05/2010
0755515;0755515000;0755515999;LIXT;Métropole;08/06/2026
0755516;0755516000;0755516999;LIXT;Métropole;08/06/2026
0755518;0755518000;0755518999;DIAB;Métropole;02/11/2023
0755519;0755519000;0755519999;LEGO;Métropole;11/05/2010
0755520;0755520000;0755520999;LEGO;Métropole;11/05/2010
0755521;0755521000;0755521999;LEGO;Métropole;11/05/2010
0755522;0755522000;0755522999;LEGO;Métropole;11/05/2010
0755523;0755523000;0755523999;BJTP;Métropole;15/11/2023
0755524;0755524000;0755524999;LEGO;Métropole;11/05/2010
0755530;0755530000;0755530999;VIAL;Métropole;26/02/2024
0755531;0755531000;0755531999;LEGO;Métropole;11/05/2010
0755532;0755532000;0755532999;LEGO;Métropole;11/05/2010
0755533;0755533000;0755533999;LEGO;Métropole;11/05/2010
0755534;0755534000;0755534999;LEGO;Métropole;11/05/2010
